1196	Advent Grim Reaper	[#ffc24a]Advent Grim Reaper[#] [#ff6826](Cooldown : 60 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nSilence one target or more at a certain rate for 3 turns.
1197	Furious Strike	[#ffc24a]Furious Strike[#] [#ff6826](Cooldown : 50 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nPiercing guaranteed.
1198	Dragon Fury	[#ffc24a]Dragon Fury[#] [#ff6826](Cooldown : 50 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nIgnore the targets' Defense.
1199	Severe Cold Strike	"[#ffc24a]Severe Cold Strike[#] [#ff6826](Cooldown : 50 Sec)[#]\nAttack an enemy with 260% Physical Attack.\nIce the target at a certain rate for 3 turns, then deal 190% Physical Attack after the 3 turns."
1200	Severe Cold Earthquake	"[#ffc24a]Severe Cold Earthquake[#] [#ff6826](Cooldown : 60 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nIce the enemies at a certain rate for 3 turns, then deal 100% Physical Damage after the 3 turns."
1201	Strike of Darkness	"[#ffc24a]Strike of Darkness[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 260% Physical Attack.\nAdditionally, kill the target after 2 turns.\n(Damage the target with 100% Attack if the target is Immune to all debuffs.)"
1202	Whisper of Darkness	[#ffc24a]Whisper of Darkness[#] [#ff6826](Cooldown : 82 Sec)[#]\nAttack all enemies with 100% Physical Attack.\nKill the target at a certain rate after 2 turns.\n(Damage the target with 100% Attack if the target is Immune to all debuffs.)
1203	Cosmic Dimension Slash	[#ffc24a]Cosmic Dimension Slash[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 110% Physical Attack.\nPiercing guaranteed.
1204	Cosmic Dimension Slash	[#ffc24a]Cosmic Dimension Slash[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 130% Physical Attack.\nPiercing guaranteed.
1205	Cosmic Dimension Slash	[#ffc24a]Cosmic Dimension Slash[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 150% Physical Attack.\nPiercing guaranteed.
1206	Crimson Gale Slam	"[#ffc24a]Crimson Gale Slam[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack 3 enemies with 110% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 3 turns."
1207	Crimson Gale Slam	"[#ffc24a]Crimson Gale Slam[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack 3 enemies with 130% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 3 turns."
1208	Crimson Gale Slam	"[#ffc24a]Crimson Gale Slam[#] [#ff6826](Cooldown : 100 Sec)[#]\nAttack 3 enemies with 150% Physical Attack.\nAdditionally, decrease the buff duration for one target or more by 3 turns."
1209	Super Power	[#ffc24a]Super Power[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to all damage received 3 times.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1210	Super Power	[#ffc24a]Super Power[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to all damage received 4 times.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1211	Super Power	[#ffc24a]Super Power[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to all damage received 5 times.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1212	Eight Trigrams	"[#ffc24a]Eight Trigrams[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 100% Magic Attack.\nAdditionally, decrease Physical/Magic Attack by 25% for 2 turns."
1213	Eight Trigrams	"[#ffc24a]Eight Trigrams[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 120% Magic Attack.\nAdditionally, decrease Physical/Magic Attack by 30% for 2 turns."
1214	Eight Trigrams	"[#ffc24a]Eight Trigrams[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 enemies with 140% Magic Attack.\nAdditionally, decrease Physical/Magic Attack by 40% for 2 turns."
1215	Rain of Fire Arrows	"[#ffc24a]Rain of Fire Arrows[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 targets with 100% Magic Attack.\nAdditionally, increase Counter/Block Rate by 25% for 2 turns."
1216	Rain of Fire Arrows	"[#ffc24a]Rain of Fire Arrows[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 targets with 120% Magic Attack.\nAdditionally, increase Counter/Block Rate by 30% for 2 turns."
1217	Rain of Fire Arrows	"[#ffc24a]Rain of Fire Arrows[#] [#ff6826](Cooldown : 76 Sec)[#]\nAttack 3 targets with 140% Magic Attack.\nAdditionally, increase Counter/Block Rate by 40% for 2 turns."
1218	War Tactics	[#ffc24a]War Tactics[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 20% for 2 turns.\nBecome Immune to all debuffs.
1219	War Tactics	[#ffc24a]War Tactics[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 30% for 4 turns.\nBecome Immune to all debuffs.
1220	War Tactics	[#ffc24a]War Tactics[#] [#ff6826](Unique Passive Effect)[#]\nReduce Physical Damage received for all allies by 40% for 6 turns.\nBecome Immune to all debuffs.
1221	Dragon Burst Slash	[#ffc24a]Dragon Burst Slash[#] [#ff6826](Cooldown : 140 Sec)[#]\nAttack an enemy with 250% Physical Attack.\nCritical Hit guaranteed.
1222	Dragon Burst Slash	[#ffc24a]Dragon Burst Slash[#] [#ff6826](Cooldown : 140 Sec)[#]\nAttack an enemy with 350% Physical Attack.\nCritical Hit guaranteed.
1223	Dragon Burst Slash	[#ffc24a]Dragon Burst Slash[#] [#ff6826](Cooldown : 140 Sec)[#]\nAttack an enemy with 500% Physical Attack.\nCritical Hit guaranteed.
1224	Hold Your Position!	[#ffc24a]Hold Your Position![#] [#ff6826](Cooldown : 140 Sec)[#]\nAll allies become Immune to damage 1 time.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1225	Hold Your Position!	[#ffc24a]Hold Your Position![#] [#ff6826](Cooldown : 110 Sec)[#]\nAll allies become Immune to damage 1 time.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1226	Hold Your Position!	[#ffc24a]Hold Your Position![#] [#ff6826](Cooldown : 80 Sec)[#]\nAll allies become Immune to damage 1 time.\n(This effect also applies to Ignore Armor and Piercing Attacks.)
1227	Figure of Brilliance	[#ffc24a]Figure of Brilliance[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Physical/Magic Attack by 25%.
1228	Figure of Brilliance	[#ffc24a]Figure of Brilliance[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Physical/Magic Attack by 30%.
1229	Figure of Brilliance	[#ffc24a]Figure of Brilliance[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Physical/Magic Attack by 40%.
1230	Secret - Beastial Volition 1	Immune to the Death debuff for 1 turns.
1231	Secret - Beastial Volition 2	Immune to the Death debuff for 3 turns.
1232	Secret - Beastial Volition 3	Immune to the Death debuff for 5 turns.
1233	Secret - Blessed Resurrection 1	Immune to the Death debuff for 1 turns.
1234	Secret - Blessed Resurrection 2	Immune to the Death debuff for 3 turns.
1235	Secret - Blessed Resurrection 3	Immune to the Death debuff for 5 turns.
1236	Soul Harvest	[#ffc24a]Soul Harvest[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 35% when an enemy dies.\nThe effect does not stack and is effective for 3 turns.
1237	Soul Harvest	[#ffc24a]Soul Harvest[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 40% when an enemy dies.\nThe effect does not stack and is effective for 3 turns.
1238	Soul Harvest	[#ffc24a]Soul Harvest[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 50% when an enemy dies.\nThe effect does not stack and is effective for 3 turns.
1239	Secret - Hell Knight 1	Death debuff +10% with a normal attack
1240	Secret - Hell Knight 2	Death debuff +15% with a normal attack
1241	Secret - Hell Knight 3	Death debuff +20% with a normal attack
1242	Athena's Curse	[#ffc24a]Athena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become immune to Petrify for 2 turns.
1243	Athena's Curse	[#ffc24a]Athena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become immune to Petrify for 4 turns.
1244	Athena's Curse	[#ffc24a]Athena's Curse[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become immune to Petrify for 6 turns.
1245	Secret - Ruler of the Tundra 1	Chill on Normal Attack 10%
1246	Secret - Ruler of the Tundra 2	Chill on Normal Attack 15%
1247	Secret - Ruler of the Tundra 3	Chill on Normal Attack 20%
1248	Secret - Ruler of the Tundra 1	Chill on Normal Attack 60%
1249	Secret - Ruler of the Tundra 2	Chill on Normal Attack 70%
1250	Secret - Ruler of the Tundra 3	Chill on Normal Attack 90%
1251	Secret - I Got Your Back! 1	Reduce cooldown on Normal Attack by 5 Sec
1252	Secret - I Got Your Back! 2	Reduce cooldown on Normal Attack by 7 Sec
1253	Secret - I Got Your Back! 3	Reduce cooldown on Normal Attack by 10 Sec
1254	Guild Match Skill 1	Attack +10%
1255	Guild Match Skill 2	Magic +10%
1256	Guild Match Skill 3	Damage +5%
1257	Guild Match Skill 4	Immune to Death debuff
1258	Guild Match Skill 5	Immune to Stun
1259	Guild Match Skill 6	Reduce 5-target AOE Damage by 10%
1260	Guild Match Skill 7	Decrease Physical Damage by 10%
1261	Housing Skill 1	Physical/Magic +10%
1262	Housing Skill 2	Defense +10%
1263	Housing Skill 3	Physical/Magic/Defense +10%
1264	Housing Skill 4	Physical/Magic +15%
1265	Housing Skill 5	Defense +15%
1266	Housing Skill 6	Physical/Magic/Defense +15%
1267	Housing Skill 7	Physical/Magic +20%
1268	Housing Skill 8	Defense +20%
1269	Housing Skill 9	Physical/Magic/Defense +20%
1270	Ultimate Block - Passive	Block the enemy's attack.
1271	Ultimate Block - Buff	Block the enemy's attack.
1272	Rush	[#ffc24a]Rush[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nStun the target at a certain rate for 2 turns. Reduce the target's buff duration by 2 turns.
1273	Rush	[#ffc24a]Rush[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack an enemy with 200% Physical Attack.\nStun the target at a certain rate for 2 turns. Reduce the target's buff duration by 2 turns.
1274	Rush	[#ffc24a]Rush[#] [#ff6826](Cooldown : 80 Sec)[#]\nAttack an enemy with 230% Physical Attack.\nStun the target at a certain rate for 2 turns. Reduce the target's buff duration by 2 turns.
1275	Defense Preparation	"[#ffc24a]Defense Preparation[#] [#ff6826](Cool down : 74s)[#]\nReduce all damage received by 65%\nand Immune to debuffs for 2 turns.\n(If already hit with the Death effect,\nreceive 100% Physical Attack as damage.)"
1276	Defense Preparation	"[#ffc24a]Defense Preparation[#] [#ff6826](Cool down : 74s)[#]\nReduce all damage received by 70%\nand Immune to debuffs for 2 turns.\n(If already hit with the Death effect,\nreceive 100% Physical Attack as damage.)"
1277	Defense Preparation	"[#ffc24a]Defense Preparation[#] [#ff6826](Cool down : 74s)[#]\nReduce all damage received by 80%\nand Immune to debuffs for 2 turns.\n(If already hit with the Death effect,\nreceive 100% Physical Attack as damage.)"
1278	Thunder Lord's Fury	[#ffc24a]Thunder Lord's Fury[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 200% Physical Attack. Electrify the target for 2 turns.
1279	Thunder Lord's Fury	[#ffc24a]Thunder Lord's Fury[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 230% Physical Attack. Electrify the target for 2 turns.
1280	Thunder Lord's Fury	[#ffc24a]Thunder Lord's Fury[#] [#ff6826](Cooldown : 64 Sec)[#]\nAttack an enemy with 250% Physical Attack. Electrify the target for 2 turns.
1281	Celestial Bolt	[#ffc24a]Celestial Bolt[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 80% Physical Attack. Electrify one target or more at a certain rate for 2 turns.
1282	Celestial Bolt	[#ffc24a]Celestial Bolt[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 90% Physical Attack. Electrify one target or more at a certain rate for 2 turns.
1283	Celestial Bolt	[#ffc24a]Celestial Bolt[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack all enemies with 100% Physical Attack. Electrify one target or more at a certain rate for 2 turns.
1284	Fodina's Rage	[#ffc24a]Fodina's Rage[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Physical Attack by 25%.
1285	Fodina's Rage	[#ffc24a]Fodina's Rage[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Physical Attack by 40%.
1286	Fodina's Rage	[#ffc24a]Fodina's Rage[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Physical Attack by 60%.
1287	Blaze	"[#ffc24a]Blaze[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nAdditionally, decrease the target's Damage/Defense by 65% for 2 turns."
1288	Blaze	"[#ffc24a]Blaze[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 200% Physical Attack.\nAdditionally, decrease the target's Damage/Defense by 70% for 2 turns."
1289	Blaze	"[#ffc24a]Blaze[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 230% Physical Attack.\nAdditionally, decrease the target's Damage/Defense by 80% for 2 turns."
1290	Phoenix	"[#ffc24a]Phoenix[#] [#ff6826](Cooldown : 74 sec)[#]\nAttack 3 enemies with 120% of Physical Attack.\nAdditionally, Burn the enemies with 40% of Physical Attack for 2 turns.\n(Burn damage ignores targets' Defense.)"
1291	Phoenix	"[#ffc24a]Phoenix[#] [#ff6826](Cooldown : 74 sec)[#]\nAttack 3 enemies with 140% of Physical Attack.\nAdditionally, Burn the enemies with 50% of Physical Attack for 2 turns.\n(Burn damage ignores targets' Defense.)"
1292	Phoenix	"[#ffc24a]Phoenix[#] [#ff6826](Cooldown : 74 sec)[#]\nAttack 3 enemies with 160% of Physical Attack.\nAdditionally, Burn the enemies with 60% of Physical Attack for 2 turns.\n(Burn damage ignores targets' Defense.)"
1293	Deadly Strike	[#ffc24a]Deadly Strike[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nIgnore the target's Defense.
1294	Deadly Strike	[#ffc24a]Deadly Strike[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 200% Physical Attack.\nIgnore the target's Defense.
1295	Deadly Strike	[#ffc24a]Deadly Strike[#] [#ff6826](Cooldown : 74 Sec)[#]\nAttack an enemy with 230% Physical Attack.\nIgnore the target's Defense.
1296	Advent Grim Reaper	[#ffc24a]Advent Grim Reaper[#] [#ff6826](Cooldown : 84 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nSilence one target or more for 2 turns.
1297	Advent Grim Reaper	[#ffc24a]Advent Grim Reaper[#] [#ff6826](Cooldown : 84 Sec)[#]\nAttack all enemies with 80% Physical Attack.\nSilence one target or more for 2 turns.
1298	Advent Grim Reaper	[#ffc24a]Advent Grim Reaper[#] [#ff6826](Cooldown : 84 Sec)[#]\nAttack all enemies with 90% Physical Attack.\nSilence one target or more for 2 turns.
1299	Boundary of Death	[#ffc24a]Boundary of Death[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all damage for 2 turns and\nincrease all allies' Damage by 10%.
1300	Boundary of Death	[#ffc24a]Boundary of Death[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all damage for 2 turns and\nincrease all allies' Damage by 15%.
1301	Boundary of Death	[#ffc24a]Boundary of Death[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all damage for 2 turns and\nincrease all allies' Damage by 25%.
1302	Secret - Boundary of Death	Reduce cooldown on Normal Attack by 5 Sec
1303	Secret - Boundary of Death	Reduce cooldown on Normal Attack by 7 Sec
1304	Secret - Boundary of Death	Reduce cooldown on Normal Attack by 10 Sec
1305	Armor of Revenge	[#ffc24a]Armor of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nReduce damage received by 35% and return the reduced damage to the attacker.
1306	Secret - Severe Cold Heart	Attack & Critical Hit +60%
1307	Secret - Severe Cold Heart	Attack & Critical Hit +70%
1308	Secret - Severe Cold Heart	Attack & Critical Hit +80%
1309	Secret - Soul Drain	Immortal for 3 turns.
1310	Armor of Revenge	[#ffc24a]Armor of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nReduce damage received by 40% and return the reduced damage to the attacker.
1311	Armor of Revenge	[#ffc24a]Armor of Revenge[#] [#ff6826](Unique Passive Effect)[#]\nReduce damage received by 60% and return the reduced damage to the attacker.
1312	Supreme Order	"[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 35%.\nAdditionally, increase Attack by 30%"
1313	Supreme Order	"[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 40%.\nAdditionally, increase Attack by 40%"
1314	Supreme Order	"[#ffc24a]Supreme Order[#] [#ff6826](Unique Passive Effect)[#]\nDecrease all enemies' Defense by 50%.\nAdditionally, increase Attack by 50%"
1315	Spring Up	[#ffc24a]Spring Up[#] [#ff6826](Cooldown : 86 Sec)[#]\nAttack 3 enemies with 120% Magic Attack.\nPiercing guaranteed.
1316	Spring Up	[#ffc24a]Spring Up[#] [#ff6826](Cooldown : 86 Sec)[#]\nAttack 3 enemies with 130% Magic Attack.\nPiercing guaranteed.
1317	Spring Up	[#ffc24a]Spring Up[#] [#ff6826](Cooldown : 86 Sec)[#]\nAttack 3 enemies with 140% Magic Attack.\nPiercing guaranteed.
1318	Lucid Dream	[#ffc24a]Lucid Dream[#] [#ff6826](Cooldown : 125 Sec)[#]\nRemove buffs from all enemies.
1319	Lucid Dream	[#ffc24a]Lucid Dream[#] [#ff6826](Cooldown : 105 Sec)[#]\nRemove buffs from all enemies.
1320	Lucid Dream	[#ffc24a]Lucid Dream[#] [#ff6826](Cooldown : 85 Sec)[#]\nRemove buffs from all enemies.
1321	Princess of the Battlefield	"[#ffc24a]Princess of the Battlefield[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to 5-target AOE attacks for 1 turn.\nAdditionally, become Immune to all damage 1 time."
1322	Princess of the Battlefield	"[#ffc24a]Princess of the Battlefield[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to 5-target AOE attacks for 2 turns.\nAdditionally, become Immune all damage 2 times."
1323	Princess of the Battlefield	"[#ffc24a]Princess of the Battlefield[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to 5-target AOE attacks for 2 turns.\nAdditionally, become Immune to all damage 3 times."
1324	Energy Drain	"[#ffc24a]Energy Drain[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 170% Physical Attack.\nAdditionally, increase enemies' skill cooldown by 15 seconds."
1325	Energy Drain	"[#ffc24a]Energy Drain[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 180% Physical Attack.\nAdditionally, increase enemies' skill cooldown by 20 seconds."
1326	Energy Drain	"[#ffc24a]Energy Drain[#] [#ff6826](Cooldown : 70 Sec)[#]\nAttack an enemy with 190% Physical Attack.\nAdditionally, increase enemies' skill cooldown by 30 seconds."
1327	"Arise, Zombie!"	"[#ffc24a]Arise, Zombie![#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 70% Physical Attack.\nAdditionally, increase the targets' skill cooldown by 5 seconds."
1328	"Arise, Zombie!"	"[#ffc24a]Arise, Zombie![#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 75% Physical Attack.\nAdditionally, increase the targets' skill cooldown by 8 seconds."
1329	"Arise, Zombie!"	"[#ffc24a]Arise, Zombie![#] [#ff6826](Cooldown : 90 Sec)[#]\nAttack all enemies with 85% Physical Attack.\nAdditionally, increase the targets' skill cooldown by 12 seconds."
1330	Zombie's Charm	[#ffc24a]Zombie's Charm[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all attacks for 1 turn.
1331	Zombie's Charm	[#ffc24a]Zombie's Charm[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all attacks for 2 turns.
1332	Zombie's Charm	[#ffc24a]Zombie's Charm[#] [#ff6826](Unique Passive Effect)[#]\nImmune to all attacks for 3 turns.
1333	Secret - Shao Qiao Passive 1	Immune 1 time
1334	Secret - Shao Qiao Passive 2	Immune 2 times
1335	Successful Resurrection	[#ffc24a]Successful Resurrection[#] [#ff6826](Cooldown : 180 Sec)[#]\nRevive an ally for 2 turns.\n(The revived hero will not take damage for the 2 turns.)
1336	Successful Resurrection	[#ffc24a]Successful Resurrection[#] [#ff6826](Cooldown : 180 Sec)[#]\nRevive an ally for 2 turns with Physical/Magic Attack increased by 50%.\n(The revived hero will not take damage for the 2 turns.)
1337	Mystery Card Flip	"[#ffc24a]Mystery Card Flip[#] [#ff6826](Cooldown : 120 Sec)[#]\nHeal all allies' HP by 70% Magic Attack.\nAdditionally, remove all allies' debuffs.\n(Decrease HP by 25% if Death debuff is removed.)"
1338	Mystery Card Flip	"[#ffc24a]Mystery Card Flip[#] [#ff6826](Cooldown : 120 Sec)[#]\nHeal all allies' HP by 80% Magic Attack.\nAdditionally, remove all allies' debuffs.\n(Decrease HP by 25% if Death debuff is removed.)"
1339	"You and Me, Romance"	"[#ffc24a]You and Me, Romance[#] [#ff6826](Unique Passive Effect)[#]\nIncrease max HP by 500.\nAdditionally, increase damage inflicted on all enemies by 30%."
1340	"You and Me, Romance"	"[#ffc24a]You and Me, Romance[#] [#ff6826](Unique Passive Effect)[#]\nIncrease max HP by 1,000.\nAdditionally, increase damage inflicted on all enemies by 40%."
1341	Giganto Mortar	[#ffc24a]Giganto Mortar[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack 3 enemies with 200% Physical Attack.\nIgnore the targets' Defense.
1342	Giganto Mortar	[#ffc24a]Giganto Mortar[#] [#ff6826](Cooldown : 120 Sec)[#]\nAttack 3 enemies with 250% Physical Attack.\nIgnore the targets' Defense.
1343	Veteran Savvy	"[#ffc24a]Veteran Savvy[#] [#ff6826](Unique Passive Effect)[#]\nIncrease damage for all allies by 20% and decrease damage for all enemies by 20%.\nAdditionally, with each normal attack, decrease cooldown by 7 Sec.\n(This effect also applies to Counterattack and Speed Attack.)"
1344	Veteran Savvy	"[#ffc24a]Veteran Savvy[#] [#ff6826](Unique Passive Effect)[#]\nIncrease damage for all allies by 25% and decrease damage for all enemies by 25%.\nAdditionally, with each normal attack, decrease cooldown by 10 Sec.\n(This effect also applies to Counterattack and Speed Attack.)"
1345	Secret - Aragon Passive 1	Reduce damage received by 20%
1346	Secret - Aragon Passive 2	Reduce damage received by 30%
1347	Secret - Shao Qiao Passive 3	Immune 3 times
1348	Secret - Power of Flames 1	"[#ffc24a]Secret - Power of Flames 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 35%.\nRevive once with 60% HP. Also, power up skills for 3 turns."
1349	Secret - Power of Flames 2	"[#ffc24a]Secret - Power of Flames 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 40%.\nRevive once with 80% HP. Also, power up skills for 3 turns."
1350	Secret - Power of Flames 3	"[#ffc24a]Secret - Power of Flames 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Counterattack Rate by 50%.\nRevive once with 100% HP. Also, power up skills for 3 turns."
1351	Secret - Final Avatar 1	[#ffc24a]Secret - Final Avatar 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 30%.\nRevive with 40% HP and summon up to 4 avatars for 2 turns.\n(Avatars will have 20% of the original's abilities.)
1352	Secret - Final Avatar 2	[#ffc24a]Secret - Final Avatar 2[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 40%.\nRevive with 60% HP and summon up to 4 avatars for 2 turns.\n(Avatars will have 40% of the original's abilities.)
1353	Secret - Final Avatar 3	[#ffc24a]Secret - Final Avatar 3[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Magic Attack by 50%.\nRevive with 80% HP and summon up to 4 avatars for 2 turns.\n(Avatars will have 30% of the original's abilities.)
1354	Switch Up	"[#ffc24a]Switch Up[#] [#ff6826](Cooldown : 1 Sec)[#]\nAttack all enemies with 150% Physical Attack.\nAdditionally, switch the positions of the enemies."
1355	Last Blood	[#ffc24a]Last Blood[#] [#ff6826](Unique Passive Effect)[#]\nAttack all enemies with 100% Physical Attack.
1356	Secret - Protective Leaf 1	"[#ffc24a]Secret - Protective Leaf 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Block Rate by 35% for 3 turns.\nAdditionally, Immune to all attacks for 2 turns."
1357	Secret - Protective Leaf 2	"[#ffc24a]Secret - Protective Leaf 2[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Block Rate by 40%.\nAdditionally, Immune to all attacks for 2 turns."
1358	Secret - Protective Leaf 3	"[#ffc24a]Secret - Protective Leaf 3[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Block Rate by 50%.\nAdditionally, Immune to all attacks for 2 turns."
1359	Secret - Valkyrie's Potential 1	"[#ffc24a]Secret - Valkyrie's Potential 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Block Rate by 20%.\nAdditionally, reduce all damage received by 30%."
1360	Secret - Valkyrie's Potential 2	"[#ffc24a]Secret - Valkyrie's Potential 2[#] [#ff6826](Unique Passive Effect)[#]\nIncrease all allies' Block Rate by 30%.\nAdditionally, reduce all damage received by 40%."
1361	Secret - Femme Fatale 1	"[#ffc24a]Secret - Femme Fatale 1[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Electrify for 2 turns.\nAdditionally, Stun the target for 2 turns when you attack with a low chance."
1362	Secret - Femme Fatale 2	"[#ffc24a]Secret - Femme Fatale 2[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Electrify for 4 turns.\nAdditionally, Stun the target for 2 turns when you attack with a high chance."
1363	Secret - Femme Fatale 3	"[#ffc24a]Secret - Femme Fatale 3[#] [#ff6826](Unique Passive Effect)[#]\nAll allies become Immune to Electrify for 6 turns.\nAdditionally, Stun the target for 2 turns when you attack with a very high chance."
1364	Secret - Hunting Technique 1	[#ffc24a]Secret - Hunting Technique 1[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 1 turn.\nIncrease all allies' Lethal Attack Chance by 15%.
1365	Secret - Hunting Technique 2	[#ffc24a]Secret - Hunting Technique 2[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 2 turns.\nIncrease all allies' Lethal Attack Chance by 20%.
1366	Secret - Hunting Technique 3	[#ffc24a]Secret - Hunting Technique 3[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Damage for 3 turns.\nIncrease all allies' Lethal Attack Chance by 30%.
1367	Secret - Trained Iron Body 1	"[#ffc24a]Secret - Trained Iron Body 1[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Attack by 25% of Defense.\nAdditionally, decrease all Physical Damage received for all allies by 20%."
1368	Secret - Trained Iron Body 2	"[#ffc24a]Secret - Trained Iron Body 2[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Attack by 30% of Defense.\nAdditionally, decrease all Physical Damage received for all allies by 30%."
1369	Secret - Trained Iron Body 3	"[#ffc24a]Secret - Trained Iron Body 3[#] [#ff6826](Unique Passive Effect)[#]\nIncrease Attack by 40% of Defense.\nAdditionally, decrease all Physical Damage received for all allies by 40%."
1370	Secret - Secret Deal 1	"[#ffc24a]Secret - Secret Deal 1[#] [#ff6826](Unique Passive Effect)[#]\nBecome Immune to Physical Attacks for 1 turn.\nAdditionally, increase all allies' Critical Hit Rate by 15%."
